0	0	/workspaces/studio/scripts/eslint-rules/no-raw-hex-colors.js
0	0	/workspaces/studio/scripts/eslint-rules/no-self-reexport.js
0	0	/workspaces/studio/scripts/firebase-deploy-clean.js
0	0	/workspaces/studio/scripts/firebase-hosting-deploy.js
0	0	/workspaces/studio/scripts/firestore-debug-team-seed.js
0	0	/workspaces/studio/scripts/fix-activity-schema-conflicts.ts
0	0	/workspaces/studio/scripts/fix-console-warnings.js
0	0	/workspaces/studio/scripts/fix-eslint-issues.js
0	0	/workspaces/studio/scripts/fix-mcp-config.js
0	0	/workspaces/studio/scripts/fix-optimize-package-imports.js
0	0	/workspaces/studio/scripts/fix-styling-consistency.js
0	0	/workspaces/studio/scripts/fix-subscription-tiers.ts
0	0	/workspaces/studio/scripts/fix-user-subscription.ts
0	0	/workspaces/studio/scripts/fixed-comprehensive-seeding.ts
0	0	/workspaces/studio/scripts/generate-any-baseline.ts
0	0	/workspaces/studio/scripts/generate-context-index.ts
0	0	/workspaces/studio/scripts/generate-favicons.js
0	0	/workspaces/studio/scripts/generate-mcp-config.mjs
0	0	/workspaces/studio/scripts/get-real-uids.js
0	0	/workspaces/studio/scripts/guard-diff-loc.js
0	0	/workspaces/studio/scripts/hooks/validate-changelog.mjs
0	0	/workspaces/studio/scripts/hydrate-env.mjs
0	0	/workspaces/studio/scripts/hydrate-firebase-config.mjs
0	0	/workspaces/studio/scripts/inspect-firestore-docs.js
0	0	/workspaces/studio/scripts/lint-provenance-wrappers.ts
0	0	/workspaces/studio/scripts/lint-tenant-scope.ts
0	0	/workspaces/studio/scripts/list-env-keys.mjs
0	0	/workspaces/studio/scripts/list-users.ts
0	0	/workspaces/studio/scripts/manage-unique-users.ts
0	0	/workspaces/studio/scripts/mcp-configuration-summary.js
0	0	/workspaces/studio/scripts/merge-env-backup.mjs
0	0	/workspaces/studio/scripts/metrics/eslint-metrics-api.mjs
0	0	/workspaces/studio/scripts/metrics/update-metrics-artifacts.mjs
0	0	/workspaces/studio/scripts/migrate-tier-consistency.ts
0	0	/workspaces/studio/scripts/optimize-content-analyzer.js
0	0	/workspaces/studio/scripts/pilotScripts/automation/auto-script-generator-v1.js
0	0	/workspaces/studio/scripts/populate-dummy-data.ts
0	0	/workspaces/studio/scripts/prune-brain-artifacts.ts
0	0	/workspaces/studio/scripts/quick-typescript-restart.js
0	0	/workspaces/studio/scripts/report-any-trend.ts
0	0	/workspaces/studio/scripts/report-deps.js
0	0	/workspaces/studio/scripts/resolve-agent-conflicts.mjs
0	0	/workspaces/studio/scripts/restart-typescript.js
0	0	/workspaces/studio/scripts/run-critical-extended.ts
0	0	/workspaces/studio/scripts/run-migration.mjs
0	0	/workspaces/studio/scripts/run-user-fix.ts
0	0	/workspaces/studio/scripts/scan-hex-colors.ts
0	0	/workspaces/studio/scripts/scan-unknown-array-state.js
0	0	/workspaces/studio/scripts/scan-unknown-state.js
0	0	/workspaces/studio/scripts/seed-database.ts
0	0	/workspaces/studio/scripts/seed-team-samples.js
0	0	/workspaces/studio/scripts/setup-users.ts
0	0	/workspaces/studio/scripts/simple-admin-fix.js
0	0	/workspaces/studio/scripts/snapshot-provenance-metrics.ts
0	0	/workspaces/studio/scripts/sync-env.mjs
0	0	/workspaces/studio/scripts/test-all-use-cases.ts
0	0	/workspaces/studio/scripts/test-contrast.js
0	0	/workspaces/studio/scripts/test-corrected-auth.js
0	0	/workspaces/studio/scripts/test-mcp-servers.js
0	0	/workspaces/studio/scripts/test-neuro-live.ts
0	0	/workspaces/studio/scripts/test-neuro-persist.ts
0	0	/workspaces/studio/scripts/test-package-optimization.js
0	0	/workspaces/studio/scripts/test-provenance-coverage.ts
0	0	/workspaces/studio/scripts/test-provenance-wrapper.ts
0	0	/workspaces/studio/scripts/test-rate-limit-headers.ts
0	0	/workspaces/studio/scripts/test-revenue-derive-events.ts
0	0	/workspaces/studio/scripts/test-revenue-kpi-contract.ts
0	0	/workspaces/studio/scripts/test-revenue-metrics.ts
0	0	/workspaces/studio/scripts/test-server-warming.ts
0	0	/workspaces/studio/scripts/test-stripe-idempotency.ts
0	0	/workspaces/studio/scripts/test-stripe-integration.js
0	0	/workspaces/studio/scripts/test-team-bucket-smoke.ts
0	0	/workspaces/studio/scripts/test-team-invites-negative.ts
0	0	/workspaces/studio/scripts/test-team-invites.ts
0	0	/workspaces/studio/scripts/test-team-rate-limit.ts
0	0	/workspaces/studio/scripts/update-mcp-config.js
0	0	/workspaces/studio/scripts/update-tier-system.ts
0	0	/workspaces/studio/scripts/validate-changelog.mjs
0	0	/workspaces/studio/scripts/validate-env.js
0	0	/workspaces/studio/scripts/validate-event-types.mjs
0	0	/workspaces/studio/scripts/validate-mcp-config.mjs
0	0	/workspaces/studio/scripts/validate-mcp-servers.js
0	0	/workspaces/studio/scripts/verify-admin-enterprise-fix.ts
0	0	/workspaces/studio/scripts/verify-env.ts
0	0	/workspaces/studio/sentry.client.config.ts
0	0	/workspaces/studio/src/ai/context.ts
0	0	/workspaces/studio/src/ai/dev.ts
0	0	/workspaces/studio/src/ai/flows/competitor-analysis.ts
0	0	/workspaces/studio/src/ai/flows/content-brief.ts
0	0	/workspaces/studio/src/ai/flows/content-optimization.ts
0	0	/workspaces/studio/src/ai/flows/generate-insights.ts
0	0	/workspaces/studio/src/ai/flows/keyword-suggestions.ts
0	0	/workspaces/studio/src/ai/flows/link-analysis.ts
0	0	/workspaces/studio/src/ai/flows/search.ts
0	0	/workspaces/studio/src/ai/flows/seo-audit.ts
0	0	/workspaces/studio/src/ai/flows/serp-view.ts
0	0	/workspaces/studio/src/ai/generateJson.ts
0	0	/workspaces/studio/src/ai/genkit.ts
0	0	/workspaces/studio/src/ai/utils/telemetry.ts
0	0	/workspaces/studio/src/app/(app)/admin/events/page.tsx
0	0	/workspaces/studio/src/app/(app)/admin/site-ingestion/page.tsx
